id,prop
337210239,0.733333333
337210240,0.533333333
337210241,0.733333333
337210242,0.533333333
337210243,0.666666667
337210244,0.733333333
337210245,0.733333333
337210246,0.733333333
337210247,0.733333333
337210248,0.733333333
337210249,0.733333333
337210250,0.733333333
337210251,0.733333333
337210252,0.733333333
337210253,0.733333333
337210254,0.733333333
337210255,0.733333333
337210256,0.733333333
337210257,0.733333333
337210258,0.733333333
337210259,0.733333333
337210260,0.733333333
337210261,0.733333333
337210262,0.733333333
337210263,0.733333333
337210264,0.733333333
337210265,0.733333333
337210266,0.733333333
337210267,0.733333333
337210268,0.733333333
337210269,0.733333333
337210270,0.733333333
337210271,0.733333333
337210272,0.666666667
337210273,0.733333333
337210274,0.733333333
337210275,0.6
337210276,0.733333333
337210277,0.733333333
337210278,0.733333333
337210279,0.733333333
337210280,0.733333333
337210281,0.733333333
337210282,0.733333333
337210283,0.733333333
337210285,0.733333333
337210286,0.6
337210287,0.733333333
337210288,0.666666667
337210289,0.733333333
337210290,0.733333333
337210291,0.733333333
337210292,0.733333333
337210293,0.733333333
337210294,0.733333333
337210295,0.733333333
337210296,0.733333333
337210297,0.733333333
337210298,0.733333333
337210299,0.733333333
337210300,0.733333333
337210301,0.4
337210302,0.733333333
337210303,0.733333333
337210304,0.733333333
337210305,0.733333333
337210306,0.733333333
337210307,0.733333333
337210308,0.733333333
337210309,0.733333333
337210310,0.733333333
337210311,0.733333333
337210312,0.733333333
337210313,0.733333333
337210314,0.733333333
337210315,0.733333333
337210316,0.733333333
337210317,0.733333333
337210318,0.733333333
337210319,0.733333333
337210320,0.733333333
337210321,0.733333333
337210322,0.733333333
337210323,0.733333333
337210324,0.733333333
337210325,0.733333333
337210326,0.733333333
337210327,0.733333333
337210328,0.733333333
337210329,0.733333333
337210330,0.733333333
337210331,0.733333333
337210332,0.733333333
337210333,0.733333333
337210334,0.733333333
337210335,0.733333333
337210336,0.733333333
337210337,0.733333333
337210338,0.666666667
337210339,0.733333333
337210340,0.733333333
337210341,0.733333333
337210342,0.733333333
337210343,0.733333333
337210344,0.733333333
337210345,0.733333333
337210346,0.733333333
337210347,0.733333333
337210348,0.533333333
337210349,0.733333333
337210350,0.733333333
337210351,0.733333333
337210352,0.733333333
337210353,0.733333333
337210354,0.733333333
337210355,0.733333333
337210356,0.733333333
337210357,0.733333333
337210358,0.733333333
337210359,0.733333333
337210360,0.733333333
337210361,0.733333333
337210362,0.733333333
337210363,0.733333333
337210364,0.733333333
337210365,0.733333333
337210366,0.733333333
337210367,0.733333333
337210368,0.733333333
337210369,0.733333333
337210370,0.733333333
337210371,0.733333333
337210372,0.733333333
337210373,0.733333333
337210374,0.733333333
337210375,0.733333333
337210376,0.733333333
337210377,0.733333333
337210435,0.733333333
337210436,0.733333333
337210437,0.733333333
337210438,0.733333333
337210439,0.733333333
337210440,0.733333333
337210441,0.733333333
337210442,0.733333333
337210443,0.733333333
337210444,0.733333333
337210445,0.733333333
337210446,0.733333333
337210447,0.733333333
337210448,0.733333333
337210449,0.733333333
337210450,0.733333333
337210451,0.733333333
337210452,0.733333333
337210453,0.733333333
337210455,0.733333333
337210456,0.733333333
337210457,0.733333333
337210458,0.733333333
337210459,0.733333333
337210470,0.733333333
337210515,0.733333333
337210516,0.733333333
337210517,0.733333333
337210518,0.733333333
337210519,0.733333333
337210520,0.733333333
337210521,0.733333333
337210522,0.733333333
337210523,0.733333333
337210524,0.733333333
337210525,0.733333333
337210526,0.733333333
337210527,0.733333333
337210528,0.733333333
337210529,0.733333333
337210530,0.733333333
337210531,0.733333333
337210532,0.733333333
337210533,0.733333333
337210534,0.733333333
337210535,0.733333333
337210536,0.733333333
337210537,0.733333333
337210538,0.733333333
337210539,0.733333333
337210540,0.733333333
337210541,0.733333333
337210542,0.733333333
337210543,0.733333333
337210544,0.733333333
337210545,0.733333333
337210546,0.733333333
337210547,0.733333333
337210548,0.733333333
337210549,0.733333333
337210550,0.733333333
337210551,0.733333333
337210552,0.733333333
337210553,0.733333333
337210554,0.733333333
337210555,0.733333333
337210556,0.733333333
337210557,0.733333333
337210558,0.733333333
337210559,0.733333333
337210560,0.733333333
337210561,0.533333333
337210562,0.733333333
337210563,0.733333333
337210564,0.733333333
337210565,0.733333333
337210566,0.733333333
337210567,0.733333333
337210568,0.733333333
337210569,0.733333333
337210570,0.733333333
337210571,0.733333333
337210572,0.733333333
337210573,0.533333333
337210574,0.733333333
337210575,0.733333333
339080178,0.733333333
339080179,0.733333333
339080180,0.733333333
339080181,0.733333333
339080182,0.733333333
339080183,0.733333333
339080184,0.733333333
339080185,0.733333333
339080186,0.733333333
339080187,0.733333333
339080188,0.733333333
339080189,0.733333333
339080190,0.733333333
339080191,0.733333333
339080192,0.733333333
339080193,0.733333333
339080194,0.733333333
339080195,0.666666667
339080196,0.733333333
339080197,0.733333333
339080198,0.733333333
339080199,0.733333333
339080200,0.733333333
339080201,0.733333333
339080202,0.733333333
339080203,0.733333333
339080204,0.733333333
339080205,0.733333333
339080206,0.733333333
339080207,0.733333333
339080208,0.733333333
339080209,0.733333333
339080227,0.733333333
339080228,0.733333333
339080229,0.733333333
339080230,0.733333333
339080231,0.733333333
339080232,0.733333333
339080233,0.733333333
339080234,0.733333333
339080235,0.733333333
339080236,0.733333333
339080237,0.733333333
339080238,0.733333333
339080239,0.733333333
339080240,0.733333333
339080241,0.733333333
339080242,0.733333333
339080243,0.733333333
339080244,0.733333333
339080245,0.733333333
339080246,0.733333333
339080247,0.733333333
339080248,0.733333333
339080249,0.733333333
339080250,0.733333333
339080251,0.733333333
339080252,0.733333333
339080253,0.733333333
339080254,0.733333333
339080255,0.733333333
339080256,0.733333333
339080257,0.733333333
339080258,0.733333333
339080403,0.733333333
339080404,0.733333333
339080405,0.733333333
339080406,0.733333333
339080407,0.733333333
339080408,0.733333333
339080409,0.733333333
339080410,0.733333333
339080411,0.733333333
339080412,0.733333333
339080413,0.733333333
339080414,0.733333333
339080415,0.733333333
339080416,0.733333333
339080417,0.733333333
339080418,0.733333333
339080419,0.733333333
339080420,0.733333333
339080421,0.733333333
339080422,0.733333333
339080423,0.733333333
339080424,0.733333333
339080425,0.733333333
339080426,0.733333333
339080427,0.733333333
339080428,0.733333333
339080429,0.733333333
339080430,0.733333333
339080431,0.733333333
339080432,0.733333333
339080433,0.733333333
339080434,0.733333333
339080435,0.733333333
339080436,0.733333333
339080437,0.733333333
339080438,0.733333333
339080439,0.733333333
339080440,0.733333333
339080441,0.733333333
339080442,0.733333333
339080443,0.733333333
339080444,0.733333333
339080445,0.733333333
339080446,0.733333333
339080447,0.733333333
339080448,0.733333333
339080449,0.733333333
339080450,0.733333333
339080451,0.733333333
339080452,0.733333333
339080453,0.733333333
339080454,0.733333333
339080456,0.733333333
339080457,0.733333333
339080458,0.733333333
339080459,0.733333333
339080460,0.733333333
339080461,0.733333333
339080462,0.733333333
339080463,0.733333333
339080464,0.733333333
339080465,0.733333333
339080466,0.733333333
339080467,0.733333333
339080468,0.733333333
339080469,0.733333333
339080470,0.733333333
339080471,0.666666667
339080472,0.733333333
339080473,0.733333333
339080474,0.733333333
339080475,0.733333333
339080476,0.733333333
339080477,0.733333333
339080478,0.733333333
339080479,0.733333333
339080480,0.733333333
339080481,0.733333333
339080482,0.733333333
339080483,0.733333333
339080484,0.733333333
339080485,0.666666667
339080486,0.733333333
339080487,0.666666667
339080488,0.733333333
339080489,0.733333333
339080490,0.666666667
339080491,0.733333333
339080492,0.733333333
339080493,0.733333333
339080494,0.733333333
339080495,0.733333333
339080496,0.733333333
339080497,0.733333333
339080498,0.733333333
339080499,0.733333333
339080500,0.733333333
339080501,0.733333333
339080502,0.733333333
339080503,0.733333333
339080504,0.733333333
339080505,0.733333333
339080506,0.733333333
339080507,0.733333333
339080508,0.733333333
339080509,0.733333333
339080510,0.733333333
339080511,0.733333333
339080512,0.733333333
339080513,0.733333333
339080514,0.733333333
339080515,0.733333333
339080516,0.733333333
339080517,0.733333333
339080518,0.733333333
339080519,0.733333333
339080520,0.733333333
339080521,0.733333333
339080522,0.733333333
339080523,0.733333333
339080524,0.733333333
339080525,0.733333333
339080526,0.733333333
339080527,0.733333333
339080528,0.733333333
339080529,0.733333333
339080530,0.733333333
339080531,0.733333333
339080532,0.733333333
339080533,0.733333333
339080534,0.733333333
339080535,0.733333333
339080536,0.733333333
339080537,0.733333333
339080538,0.733333333
339080539,0.733333333
339080540,0.733333333
339080541,0.733333333
339080542,0.733333333
339080543,0.733333333
339080544,0.733333333
339080545,0.733333333
339080546,0.733333333
339080547,0.733333333
339080548,0.733333333
339080549,0.733333333
339080550,0.733333333
339080551,0.733333333
339080552,0.733333333
339080553,0.733333333
339080554,0.733333333
339080555,0.733333333
339080556,0.733333333
339080557,0.733333333
339080558,0.733333333
339080559,0.733333333
339080560,0.733333333
339080561,0.733333333
339080562,0.733333333
339080563,0.733333333
339080564,0.733333333
339080565,0.666666667
339080566,0.666666667
339080567,0.733333333
339080568,0.733333333
339080569,0.733333333
339080570,0.733333333
339080571,0.733333333
339080572,0.733333333
339080573,0.733333333
339080574,0.733333333
339080575,0.733333333
339080576,0.733333333
339080577,0.733333333
339080578,0.733333333
339080579,0.733333333
339080580,0.733333333
339080581,0.666666667
339080582,0.733333333
339080583,0.733333333
339080584,0.733333333
339080585,0.733333333
339080586,0.733333333
339080587,0.733333333
339080588,0.733333333
339080589,0.733333333
339080590,0.733333333
339080591,0.733333333
339080592,0.733333333
339080593,0.733333333
339080594,0.733333333
339080595,0.733333333
339080596,0.733333333
339080597,0.733333333
339080598,0.733333333
339080599,0.733333333
339080600,0.733333333
339080601,0.733333333
339080602,0.733333333
339080603,0.733333333
339080604,0.733333333
339080605,0.733333333
339080606,0.733333333
339080607,0.733333333
339080608,0.733333333
339080609,0.733333333
339080610,0.733333333
339080611,0.733333333
339080612,0.733333333
339080613,0.733333333
339080614,0.733333333
339080615,0.733333333
339080616,0.733333333
339080617,0.733333333
339080618,0.733333333
339080619,0.733333333
339080620,0.733333333
339080621,0.733333333
339080622,0.733333333
339080623,0.733333333
339080624,0.733333333
339080625,0.733333333
339080626,0.733333333
339080627,0.733333333
339080628,0.733333333
339080629,0.666666667
339080630,0.733333333
339080631,0.666666667
339080632,0.733333333
339080633,0.733333333
339080634,0.733333333
339080635,0.733333333
339080636,0.733333333
339080637,0.733333333
339080638,0.733333333
339080639,0.733333333
339080640,0.733333333
339080641,0.733333333
339080642,0.733333333
339080643,0.733333333
339080644,0.733333333
339080645,0.733333333
339080646,0.733333333
339080647,0.733333333
339080648,0.733333333
339080649,0.733333333
339080650,0.733333333
339080651,0.733333333
339080652,0.733333333
339080653,0.733333333
339080654,0.733333333
339080655,0.733333333
339080656,0.733333333
339080657,0.733333333
339080658,0.733333333
339080659,0.733333333
339080660,0.733333333
339080661,0.733333333
339080662,0.733333333
339080663,0.733333333
339080664,0.733333333
339080665,0.733333333
339080666,0.733333333
339080667,0.733333333
339080668,0.733333333
339080669,0.733333333
339080670,0.733333333
339080671,0.733333333
339080672,0.733333333
339080673,0.733333333
339080674,0.733333333
339080675,0.733333333
339080676,0.733333333
339080677,0.733333333
339080678,0.733333333
339080679,0.733333333
339080680,0.733333333
339080681,0.733333333
339080682,0.733333333
339080683,0.733333333
339080684,0.733333333
339080685,0.733333333
339080686,0.733333333
339080687,0.733333333
339080688,0.733333333
339080689,0.733333333
339080690,0.733333333
339080691,0.733333333
339080692,0.733333333
339080693,0.733333333
339080694,0.733333333
339080695,0.733333333
339080696,0.733333333
339080697,0.333333333
339080698,0.733333333
339080699,0.733333333
339080700,0.733333333
339080701,0.733333333
339080702,0.733333333
339080703,0.733333333
339080704,0.666666667
339080705,0.733333333
339080706,0.733333333
339080707,0.733333333
339080708,0.666666667
339080709,0.733333333
339080710,0.733333333
339080711,0.333333333
339080712,0.733333333
339080713,0.733333333
339080714,0.733333333
339080715,0.6
339080716,0.733333333
339080717,0.733333333
339080718,0.733333333
339080719,0.733333333
339080720,0.733333333
339080721,0.733333333
339080722,0.733333333
339080723,0.733333333
339080724,0.733333333
339080725,0.733333333
339080726,0.6
339080727,0.733333333
339080728,0.733333333
339080729,0.733333333
339080730,0.733333333
339080731,0.733333333
339080732,0.733333333
339080733,0.733333333
339080734,0.733333333
339080735,0.733333333
339080736,0.733333333
339080737,0.733333333
339080738,0.733333333
339080739,0.733333333
339080740,0.733333333
339080741,0.733333333
339080742,0.733333333
339080743,0.733333333
339080744,0.733333333
339080745,0.733333333
339080746,0.733333333
339070025,0.733333333
339070026,0.733333333
339070027,0.733333333
339070028,0.733333333
339070029,0.733333333
339070030,0.733333333
339070031,0.733333333
339070032,0.733333333
339070033,0.733333333
339070034,0.733333333
339070035,0.733333333
339070193,0.733333333
339070194,0.733333333
339070195,0.733333333
339070197,0.733333333
339070198,0.733333333
339070199,0.733333333
339070200,0.733333333
339070201,0.733333333
339070202,0.733333333
339070203,0.733333333
339070204,0.733333333
339070205,0.733333333
339070206,0.733333333
339070207,0.733333333
339070208,0.733333333
339070209,0.733333333
339070210,0.733333333
339070211,0.733333333
339070212,0.733333333
339070213,0.733333333
339070214,0.733333333
339070215,0.733333333
339070216,0.733333333
339070217,0.733333333
339070218,0.733333333
339070219,0.733333333
339070220,0.733333333
339070221,0.733333333
339070222,0.733333333
339070223,0.733333333
339070224,0.733333333
339070225,0.733333333
339070226,0.733333333
339070227,0.733333333
339070228,0.733333333
339070229,0.733333333
339070230,0.733333333
339070231,0.733333333
339070232,0.733333333
339070233,0.733333333
339070234,0.733333333
339070235,0.733333333
339070236,0.733333333
339070237,0.733333333
339070238,0.733333333
339070239,0.733333333
339070240,0.733333333
339070241,0.733333333
339070242,0.733333333
339070243,0.733333333
339070244,0.733333333
339070245,0.733333333
339070246,0.733333333
339070247,0.666666667
339070248,0.733333333
339070249,0.733333333
339070250,0.733333333
339070251,0.733333333
339070252,0.733333333
339070253,0.266666667
339070254,0.733333333
339070255,0.733333333
339070256,0.733333333
339070257,0.733333333
339070258,0.733333333
339070259,0.733333333
339070260,0.733333333
339070261,0.733333333
339070262,0.733333333
339070263,0.733333333
339070264,0.4
339070265,0.733333333
339070266,0.733333333
339070267,0.733333333
339070268,0.733333333
339070269,0.666666667
339070270,0.733333333
339070271,0.733333333
339070272,0.733333333
339070273,0.733333333
339070274,0.733333333
339070276,0.733333333
339070277,0.733333333
339070278,0.733333333
339070279,0.733333333
339070280,0.733333333
339070281,0.733333333
339070282,0.733333333
339070283,0.733333333
339070284,0.733333333
339070285,0.733333333
339070286,0.733333333
339070287,0.733333333
339070289,0.733333333
339070290,0.733333333
339070291,0.733333333
339070292,0.733333333
339070293,0.733333333
339070294,0.733333333
339070295,0.733333333
339070296,0.733333333
339070297,0.733333333
339070298,0.733333333
339070299,0.733333333
339070300,0.733333333
339070301,0.733333333
339070302,0.733333333
339070303,0.733333333
339070304,0.733333333
339070305,0.733333333
339070306,0.733333333
339070307,0.733333333
339070308,0.733333333
339070309,0.733333333
339070310,0.733333333
339070311,0.733333333
339070312,0.733333333
339070313,0.733333333
339070314,0.733333333
339070315,0.733333333
339070316,0.733333333
339070317,0.733333333
339070318,0.733333333
339070319,0.733333333
339070320,0.733333333
339070321,0.733333333
339070322,0.733333333
339070323,0.733333333
339070324,0.733333333
339070325,0.733333333
339070326,0.733333333
339070327,0.733333333
339070328,0.733333333
339070329,0.733333333
339070330,0.733333333
339070331,0.733333333
339070332,0.733333333
339070333,0.733333333
339070334,0.733333333
339070335,0.733333333
339070336,0.733333333
339070337,0.733333333
339070338,0.733333333
339070339,0.733333333
339070340,0.733333333
339070341,0.733333333
339070342,0.733333333
339070344,0.733333333
339070345,0.733333333
339070346,0.733333333
339070347,0.733333333
339070348,0.733333333
339070349,0.733333333
339070350,0.733333333
339070351,0.733333333
339070352,0.733333333
339070354,0.733333333
339070355,0.733333333
339070356,0.733333333
339070357,0.733333333
339070358,0.733333333
339070359,0.733333333
339070360,0.733333333
339070361,0.733333333
339070362,0.733333333
339070363,0.733333333
339070366,0.733333333
339070367,0.733333333
339070368,0.733333333
339070369,0.733333333
339070370,0.733333333
339070371,0.733333333
339070372,0.733333333
339070373,0.733333333
339070374,0.733333333
339070375,0.733333333
339070376,0.733333333
339070378,0.733333333
339070379,0.733333333
339070380,0.733333333
339070381,0.733333333
339070382,0.733333333
339070383,0.733333333
339070384,0.733333333
338710001,0.733333333
338710002,0.133333333
338710003,0.733333333
338710004,0.733333333
338710005,0.333333333
338710006,0.2
338710007,0.666666667
338710008,0.733333333
338710009,0.133333333
338710010,0.733333333
338710012,0.733333333
338710013,0.733333333
338710014,0.733333333
338710015,0.733333333
338710016,0.733333333
338710017,0.733333333
338710018,0.733333333
338710019,0.733333333
338710020,0.733333333
338710021,0.733333333
338710022,0.733333333
338710023,0.733333333
338710024,0.2
338710025,0.733333333
338710026,0.733333333
338710027,0.733333333
338710028,0.733333333
338710029,0.733333333
338710030,0.733333333
338710031,0.733333333
338710032,0.733333333
338710033,0.733333333
338710034,0.733333333
338710035,0.733333333
338710036,0.733333333
338710037,0.733333333
338710038,0.733333333
338710039,0.733333333
338710040,0.733333333
338710041,0.733333333
338710042,0.733333333
338710043,0.733333333
338710044,0.333333333
338710045,0.733333333
338710046,0.733333333
338710047,0.733333333
338710048,0.733333333
338710049,0.733333333
338710050,0.733333333
338710051,0.733333333
338710052,0.733333333
338710053,0.733333333
338710054,0.733333333
338710055,0.733333333
338710056,0.666666667
338710057,0.733333333
338710058,0.733333333
338710059,0.733333333
338710060,0.733333333
338710061,0.733333333
338710062,0.733333333
338710063,0.2
338710064,0.733333333
338710065,0.733333333
338710066,0.733333333
338710067,0.733333333
338710068,0.733333333
338710069,0.733333333
338710070,0.733333333
338710071,0.733333333
338710072,0.733333333
338710073,0.733333333
338710074,0.733333333
338710075,0.733333333
338710076,0.733333333
338710077,0.733333333
338710078,0.733333333
338710079,0.733333333
338710080,0.733333333
338710081,0.733333333
338710082,0.733333333
338710083,0.733333333
338710084,0.733333333
338710085,0.733333333
338710086,0.733333333
338710087,0.733333333
338710088,0.733333333
338710089,0.733333333
338710090,0.733333333
338710091,0.733333333
338710092,0.733333333
338710093,0.733333333
338710094,0.066666667
338710095,0.733333333
338710096,0.733333333
338710097,0.733333333
338710098,0.6
338710099,0.733333333
338710100,0.666666667
338710101,0.733333333
338710102,0.733333333
338710103,0.733333333
338710104,0.733333333
338710105,0.733333333
338710106,0.733333333
338710107,0.733333333
338710108,0.733333333
338710109,0.733333333
338710110,0.733333333
338710111,0.733333333
338710112,0.733333333
338710113,0.733333333
338710114,0.733333333
338710115,0.733333333
338710116,0.733333333
338710117,0.733333333
338710118,0.733333333
338710119,0.733333333
338710120,0.733333333
338710121,0.733333333
338710122,0.733333333
338710123,0.733333333
338710124,0.733333333
338710125,0.733333333
338710126,0.733333333
338710127,0.733333333
338710128,0.733333333
338710129,0.733333333
338710130,0.733333333
338710131,0.733333333
338710132,0.733333333
338710133,0.733333333
338710134,0.733333333
338710135,0.733333333
338710136,0.733333333
338710137,0.733333333
338710138,0.733333333
338710139,0.733333333
338710140,0.733333333
338710141,0.266666667
338710142,0.733333333
338710143,0.733333333
338710144,0.733333333
338710145,0.733333333
338710146,0.733333333
338710147,0.733333333
338710148,0.733333333
338710149,0.733333333
338710150,0.733333333
338710151,0.733333333
338710152,0.733333333
338710153,0.733333333
338710154,0.733333333
338710155,0.333333333
338710156,0.733333333
338710157,0.733333333
338710158,0.733333333
338710159,0.733333333
338710160,0.733333333
338710161,0.733333333
338710162,0.733333333
338710163,0.733333333
338710164,0.733333333
338710165,0.733333333
338710166,0.733333333
338710167,0.733333333
338710168,0.733333333
338710169,0.733333333
338710170,0.733333333
338710171,0.733333333
338710172,0.733333333
338710173,0.733333333
338710174,0.733333333
338710175,0.733333333
338710176,0.733333333
338710177,0.733333333
338710178,0.733333333
338710179,0.733333333
338710180,0.733333333
338710181,0.733333333
338710182,0.6
338710183,0.733333333
338710184,0.733333333
338710185,0.733333333
338710186,0.733333333
338710187,0.733333333
338710188,0.733333333
338710189,0.733333333
338710190,0.733333333
338710191,0.733333333
338710192,0.333333333
338710193,0.733333333
338710194,0.733333333
338710195,0.733333333
338710196,0.733333333
338710197,0.733333333
338710198,0.733333333
338710199,0.733333333
338710200,0.733333333
338710201,0.733333333
338710202,0.733333333
338710203,0.733333333
338710204,0.733333333
338710205,0.733333333
338710206,0.733333333
338710207,0.733333333
338710208,0.733333333
338710209,0.733333333
338710210,0.733333333
338710211,0.733333333
338710212,0.733333333
338710213,0.733333333
338710214,0.733333333
338710215,0.733333333
338710216,0.733333333
338710217,0.733333333
338710218,0.733333333
338710219,0.733333333
338710220,0.733333333
338710221,0.733333333
338710222,0.733333333
338710223,0.733333333
338710224,0.266666667
338710225,0.733333333
338710226,0.733333333
338710227,0.733333333
338710228,0.733333333
338710229,0.733333333
338710230,0.733333333
338710231,0.733333333
338710232,0.733333333
338710233,0.733333333
338710234,0.733333333
338710235,0.733333333
338710236,0.733333333
338710237,0.733333333
338710238,0.733333333
338710239,0.733333333
338710240,0.733333333
338710241,0.733333333
338710242,0.733333333
338710243,0.733333333
338710244,0.733333333
338710245,0.266666667
338710246,0.733333333
338710247,0.733333333
338710248,0.733333333
338710249,0.733333333
338710250,0.733333333
338710251,0.733333333
338710252,0.733333333
338710253,0.733333333
338710254,0.733333333
338710255,0.733333333
338710256,0.733333333
338710257,0.733333333
338710258,0.733333333
338710259,0.733333333
338710260,0.733333333
338710261,0.733333333
338710262,0.733333333
338710263,0.733333333
338710264,0.733333333
338710265,0.733333333
338710266,0.733333333
338710267,0.733333333
338710268,0.733333333
338710269,0.733333333
338710270,0.733333333
338710271,0.733333333
338710272,0.733333333
338710273,0.733333333
338710274,0.733333333
338710275,0.733333333
338710276,0.733333333
338710277,0.733333333
338710278,0.733333333
338710279,0.733333333
338710280,0.733333333
338710281,0.733333333
338710282,0.733333333
338710283,0.733333333
338710284,0.733333333
338710285,0.733333333
338710286,0.733333333
338710287,0.733333333
338710288,0.733333333
338710289,1
338710290,1
338710291,1
338710292,1
338710293,1
338710294,1
338710295,1
338710296,1
338710297,1
338710298,1
338710299,1
338710300,1
338710301,1
338710302,1
338710303,1
338710304,1
338710305,1
338710306,1
338710307,1
338710308,1
338710309,1
338710310,1
338710311,1
338710312,1
338710313,1
338710314,1
338710315,1
338710316,1
338710317,1
338710318,1
338710319,1
338710320,1
338710321,1
338710322,1
338710323,1
338710324,1
338710325,1
338710326,1
338710327,1
338710328,1
338710329,1
338710330,1
338710331,1
338710332,1
338710333,1
338710334,1
338710335,1
338710336,1
338710337,1
338710338,1
338710339,1
338710340,1
338710341,0.866666667
338710342,0.866666667
338710343,1
338710344,1
338710345,1
338710346,1
338710347,1
338710348,1
338710349,1
338710350,1
338710351,1
338710352,1
338710353,1
338710354,1
338710355,1
338710356,1
338710357,1
338710358,1
338710359,1
338710360,1
338710361,1
338710362,1
338710363,1
338710364,1
338710365,1
338710366,1
338710367,1
338710368,1
338710369,1
338710370,1
338710371,1
338710372,1
338710373,1
338710374,1
338710375,1
338710376,1
338710377,1
338710378,0.8
338710379,1
338710380,1
338710381,1
338710382,1
338710383,1
338710384,0.933333333
338710385,0.733333333
338710386,0.733333333
338710387,0.733333333
338710388,0.733333333
338710389,0.733333333
338710390,0.733333333
338710391,0.733333333
338710392,0.733333333
338710393,0.733333333
338710394,0.733333333
338710395,0.733333333
338710396,0.733333333
338710397,0.733333333
338710398,0.733333333
338710399,0.733333333
338710400,0.733333333
338710401,0.733333333
338710402,0.733333333
338710403,0.733333333
338710404,0.733333333
338710405,0.733333333
338710406,0.733333333
338710407,0.733333333
338710408,0.733333333
338710409,0.733333333
338710410,0.733333333
338710411,0.733333333
338710412,0.733333333
338710413,0.733333333
338710414,0.733333333
338710415,0.733333333
338710416,0.666666667
338710417,0.733333333
338710418,0.733333333
338710419,0.733333333
338710420,0.733333333
338710421,0.733333333
338710422,0.733333333
338710423,0.733333333
338710424,0.733333333
338710425,0.733333333
338710426,0.733333333
338710427,0.733333333
338710428,0.733333333
338710429,0.733333333
338710430,0.733333333
338710431,0.733333333
338710432,0.733333333
338710433,0.733333333
338710434,0.733333333
338710435,0.733333333
338710436,0.733333333
338710437,0.733333333
338710438,0.733333333
338710439,0.733333333
338710440,0.733333333
338710441,0.733333333
338710442,0.733333333
338710443,0.733333333
338710444,0.6
338710445,0.733333333
338710446,0.733333333
338710447,0.733333333
338710448,0.733333333
338710449,0.733333333
338710450,0.733333333
338710451,0.733333333
338710452,0.733333333
338710453,0.733333333
338710454,0.733333333
338710455,0.733333333
338710456,0.733333333
338710457,0.733333333
338710458,0.733333333
338710459,0.733333333
338710460,0.733333333
338710461,0.733333333
338710462,0.666666667
338710463,0.733333333
338710464,0.733333333
338710465,0.733333333
338710466,0.733333333
338710467,0.733333333
338710468,0.733333333
338710469,0.666666667
338710470,0.733333333
338710471,0.733333333
338710472,0.733333333
338710473,0.733333333
338710474,0.733333333
338710475,0.733333333
338710476,0.733333333
338710477,0.733333333
338710478,0.733333333
338710479,0.733333333
338710480,0.733333333
338710481,1
338710482,1
338710483,1
338710484,1
338710485,1
338710486,1
338710487,1
338710488,1
338710489,1
338710490,1
338710491,0.933333333
338710492,1
338710493,0.933333333
338710494,1
338710495,1
338710496,1
338710497,1
338710498,1
338710499,1
338710500,1
338710501,1
338710502,1
338710503,1
338710504,1
338710505,0.933333333
338710506,1
338710507,1
338710508,1
338710509,1
338710510,1
338710511,1
338710512,1
338710513,1
338710514,1
338710515,1
338710516,1
338710517,0.933333333
338710518,1
338710519,1
338710520,1
338710521,1
338710522,1
338710523,1
338710524,1
338710525,1
338710526,1
338710527,1
338710528,1
338710529,0.933333333
338710530,1
338710531,1
338710532,1
338710533,1
338710534,1
338710535,1
338710536,1
338710537,1
338710538,1
338710539,1
338710540,1
338710541,1
338710542,1
338710543,1
338710544,1
338710545,1
338710546,1
338710547,1
338710548,1
338710549,0.6
338710550,1
338710551,1
338710552,1
338710553,1
338710554,1
338710555,1
338710556,1
338710557,1
338710558,1
338710559,1
338710560,1
338710561,1
338710562,1
338710563,1
338710564,1
338710565,1
338710566,1
338710567,1
338710568,1
338710569,1
338710570,1
338710571,1
338710574,1
338710575,1
338710576,0.866666667
338700001,0.733333333
338700002,0.733333333
338700003,0.733333333
338700004,0.733333333
338700005,0.733333333
338700006,0.733333333
338700007,0.733333333
338700008,0.733333333
338700009,0.733333333
338700010,0.733333333
338700011,0.733333333
338700012,0.733333333
338700013,0.733333333
338700014,0.733333333
338700015,0.733333333
338700016,0.733333333
338700017,0.733333333
338700018,0.733333333
338700019,0.733333333
338700020,0.733333333
338700021,0.733333333
338700022,0.733333333
338700023,0.733333333
338700024,0.733333333
338700025,0.733333333
338700026,0.733333333
338700027,0.733333333
338700028,0.733333333
338700029,0.733333333
338700030,0.733333333
338700031,0.733333333
338700032,0.733333333
338700033,0.733333333
338700034,0.733333333
338700035,0.733333333
338700036,0.733333333
338700037,0.733333333
338700038,0.733333333
338700039,0.733333333
338700040,0.733333333
338700041,0.733333333
338700042,0.733333333
338700043,0.733333333
338700044,0.733333333
338700045,0.733333333
338700046,0.733333333
338700047,0.733333333
338700048,0.733333333
338700049,0.733333333
338700050,0.733333333
338700051,0.733333333
338700052,0.733333333
338700053,0.733333333
338700054,0.733333333
338700055,0.733333333
338700056,0.733333333
338700057,0.733333333
338700058,0.733333333
338700059,0.733333333
338700060,0.733333333
338700061,0.733333333
338700062,0.733333333
338700063,0.733333333
338700064,0.733333333
338700065,0.733333333
338700066,0.733333333
338700067,0.733333333
338700068,0.733333333
338700069,0.733333333
338700070,0.733333333
338700071,0.733333333
338700072,0.733333333
338700073,0.733333333
338700074,0.733333333
